platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,manual_label,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100
kakao,성수족발,reviewer_001364,279,2025-10-23,,영수증,옛날에 진짜 많이 먹었는데 점점 달아져요 요새는 너무 달아서 잘 안먹네요 예전에 진짜 맛있었는데,53,0,4.0,4.2,골드 레벨,1,12.7,1,high,1.0,4.0,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0,1,2,0,2,0,0,4,0,3,0,0,0,2,2,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1
kakao,소문난성수감자탕,reviewer_001423,53,2026-01-26,,,흔한 감자탕집 맛입니다 근데 직원분들이 전반적으로 화가 나 계셔서 가만히만 있어도 눈치가 보여요 ㅠㅠ.. 수저 좀 주실수 있냐 했더니 “메뉴 나오면 그 때 달라하세요” 이러심 ㅜㅜ무서워요 이런 분위기에서 밥 먹는건 좋아하지 않기에 재방문은 잘 모르겠습니다..,144,0,2.0,4.3,실버 레벨,1,16.8,1,high,1.0,2.0,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_50:+0.7,1,1,3,4,0,0,2,0,0,0,0,0,2,1,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0
naver,장인닭갈비 홍대점,reviewer_000315,11,2026-04-14,1.0,영수증,"리뷰쓰면 캔 음료 준다길래 같이 온 친구가 닭갈비 나오기 전에 리뷰 썼더니 음식 사진도 올려달라해서 올렸는데요(음식 나오고 나서 영수증을 줬으면 몰라도) 리뷰 별점을 5점으로 올려달라고 하더라고요? 거기서 기분이 팍... 직원 중에 외국인 2명이 있었는데 뭐라고 설명하는지 모르겠고 닭갈비 맛도 특별히 맛있는 맛은 아니였던 것 같습니다 그리고 온라인에 있는 메뉴랑 현장 메뉴랑 1,000원 차이가 났었습니다 이렇게 리뷰를 강요하듯이 하는 곳은 처음이네요 (음료 받고 쓰는 리뷰 아닙니다 결제 후 받은 영수증입니다)",287,0,,,,1,16.9,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5,1,3,6,3,3,0,3,0,0,0,0,0,6,2,0,3,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0
kakao,소문난성수감자탕,reviewer_001394,27,2026-04-07,,영수증,"감자국 일반 12,000원 양이 진짜 많아요. 살코기를 꼼꼼히 안 발라 먹어도 배부를 정도의 양이라 좋았어요. 아, 근데 일반 뚝배기에는 우거지 안 들어가는 것 같으니 참고하세요!",100,1,4.0,3.6,실버 레벨,1,15.499999999999998,1,high,1.0,4.0,experience_context:+1.0 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,1,3,0,1,1,0,1,0,1,1,1,0,1,0,1,3,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
kakao,태양곱창 성수점,reviewer_002464,2,2025-10-20,,,윽,1,0,1.0,3.0,브론즈 레벨,0,-6.0,0,low,0.2,0.2,ultra_short_review:-2 | short_low_specificity:-1.5 | low_information_review:-2 | account_review_count_under_5:-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
naver,황금콩밭,reviewer_000433,948,2026-02-21,2.0,영수증,"저녁에 방문. 콩밭정찬 주문. 두부전문점으로서 내놓는 코스요리. ??? 식전입가심으로 블루베리+두부를 갈아 만든 두유죽 비슷한 게 먼저 나옴. 이어 샐러드~생두부~호박전·동태전~가자미찜~돼지수육~냄비두부 순으로 차려짐. ??? 샐러드 야채 신선. 쥐눈이콩 같은게 들어 있음. 생두부 조흠. 동태전은 가시 발라내느라 번잡. 가자미찜은 식었고 딱딱함. 뱃속에 알. 돼지수육은 부드럽고 잡내 없이 훌륭. 냄비두부찌개는 지나치게 짜고 달아 그저그런.. 전체적으로 가성비 저조?? ??? 어느 음식점이나 저녁에 가면 점심 때보다 조리 질 떨어지는 걸 느낌. 오늘 여기도 그럼. ??? 저녁엔 접객도 힘들어지는 시간. 사장님,이모님들 모두 피곤해 보이고 힘겹게 손님 응대하는 인상. ??? 주차 집앞 길거리에 했다간 불법딱지 주의??",404,1,,,,1,16.8,1,high,1.0,,experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | strong_quality_detail:+0.5 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | revisit:+0.8 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,0,4,9,3,0,0,4,0,0,3,2,0,8,0,0,24,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
naver,을밀대 평양냉면,reviewer_000246,368,2026-04-18,1.0,영수증,유명 해서 많이 들어 봤는데 처음 가봤어요. 국물은 시원하고 회냉면 맛있네요.??????,49,1,,,,1,9.399999999999999,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | waiting_or_popularity_context:+0.2 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,1,3,3,2,0,0,0,0,0,1,0,1,2,1,0,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1
kakao,황금콩밭,reviewer_000888,564,2026-04-28,,,여긴 진짜다 .. 근본 그자체 너무 짜지 않으면서도 깊이있는 청국장과 흔치않은 시래기콩비지도 고소함의 극치 밑반찬도 군더더기 없이 맛있음,76,1,5.0,3.5,블루 레벨,1,13.8,1,high,1.0,5.0,has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,1,1,2,1,0,0,2,0,2,1,1,0,0,0,0,2,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1
naver,태양곱창 성수점,reviewer_002129,5,2026-04-15,1.0,,"이곳은 최악의 음식점입니다. Don't go to the worst restaurant 곱창구이 시켰습니다.느끼해서 옆테이블에 있는 볶음밥보고 추가하려다가 노파심에 여기(곱창구이)에 저 볶음밥은 안되나요 물었더니 따로 그릇에 나올거라 말씀주셔서 안심하고 시켰더니 하~얀 볶음밥이 나오더군요..이게 맞냐고 물었더니, 문신 많으신 분이 전골이 아니면 이렇게 나오는게 맞답니다. 여러분은 곱창집에서 하얀 볶음밥을 보거나 드신 분이 계신가요? 맞다고 하니 그냥 전골 추가로 시켰습니다. 둘이서 십만원 썼네요. 진짜문제는 전골에 돼지곱창 특유의 비린잡내가 매우 심합니다. 역겨울 정도로 잡내가 심합니다. 젊으신 분들은 술 드시며 성수에 기분 내시러 오시겠지만, 성수 오랫동안 살아온 입장에서 이 가게 비추입니다.딴데 가셔요",399,0,,,,1,11.5,1,high,1.0,,account_review_count_under_5:-0.5 | first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5,0,4,16,1,0,2,3,0,1,0,3,0,1,0,0,12,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0
kakao,육산장 홍대본점,reviewer_000694,8,2026-03-10,,영수증,그냥 찾아왔는데 넘 맛있어요 고기가 살살 녹고 거의 다 구워져서 나와서 넘 편해요 지금 먹고 있는데 추가 주문 할래요,65,1,5.0,4.0,브론즈 레벨,0,4.4,0,high,1.0,5.0,account_review_count_under_10:-0.2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,2,1,1,0,0,0,0,0,0,0,0,4,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
kakao,능동미나리 성수점,reviewer_001194,1,2026-01-26,,,너무 맛있고 직원분들도 친절해요! 다음에 또 오고 싶어요!,32,0,5.0,5.0,브론즈 레벨,0,0.7,0,ambiguous,0.5,2.5,account_review_count_is_1:-1.0 | temporal_experience_review:+1.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0,2,1,0,1,0,0,0,0,1,0,0,0,1,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
naver,태양곱창 성수점,reviewer_002151,25,2026-04-23,1.0,,양도 많고 너무 맛있어요,13,1,,,,0,-10.7,0,low,0.2,,short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | first_visit_short_low_specificity:-1 | photo_without_enough_detail:-0.2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kakao,옥동식 서교점,reviewer_000641,72,2026-02-09,,영수증,사람들이 만원짜리 국밥에 뭐 얼마나 기대를 하는 건지 모르겠지만 저는 속과 마음이 편안해지는 한끼였습니다. 고추지가 진짜 맛있어용,72,1,5.0,4.9,실버 레벨,1,9.8,1,high,1.0,5.0,menu_without_experience_detail:-1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | account_review_count_over_50:+0.7 | photo_without_enough_detail:-0.2,1,1,2,1,0,0,3,0,1,0,0,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
naver,태양곱창 성수점,reviewer_002172,33,2026-03-31,1.0,,성수동 와서 딱 눈에 띈 곳이예요. 깨끗하고 음식이 맛있어요^^,35,1,,,,0,-5.2,0,low,0.2,,generic_without_detail:-3 | no_number_detail_with_praise:-1 | first_visit_short_low_specificity:-1 | photo_without_enough_detail:-0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kakao,소문난성수감자탕,reviewer_001545,33,2025-07-05,,,몇 년 전 서울 성수동에서 처음 식사를 여기서 했습니다. 그때도 부산에서 올라와 완전 새벽에 식사를 했었는데요. 카맵 평점과는 달리 맛있어서 놀랐습니다. 이번에 또 방문했어요. 웨이팅은 여전히 있더라고요. 특별한 맛은 아닙니다. 그렇지만 성수동의 물가를 생각했을 때 비싼 가격이 아니기에 올 때마다 자주 방문합니다. 경상도 입맛에는 딱이었어요. 매장이 너무 정신이 없는 게 가장 큰 단점. 주차 불가한 점도 단점. 한 번도 드셔보지지 않았다면 강추. 두 번 이상 방문이면 그냥 추천. 혼밥존도 있어요. 혼밥 하시는 분에게도 추천.,296,1,4.0,3.5,실버 레벨,0,17.3,1,high,1.0,4.0,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,4,4,4,3,0,0,5,0,2,0,0,1,8,4,1,14,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
naver,태양곱창 성수점,reviewer_002230,7,2026-02-21,1.0,,너무맛있습니다 또 올게요????,17,1,,,,0,-0.8,0,low,0.2,,short_generic_but_specific:-0.2 | account_review_count_under_10:-0.2 | first_visit:-0.2 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
naver,소문난성수감자탕,reviewer_001693,9,2026-02-21,1.0,영수증,성수 놀러와서 밥먹었는데 감자탕 먹을만했으나 비쌈 앞에 카운터보는 사장인지 베트콩인지 남자 계산할때 싸가지 너무없음 개패고싶었는데 놀러와서 싸우기 싫어서 그냥 나옴ㅋㅋㅋ 반말로 가격 그냥 띡 말하고 계산이 됐는지 안됐는지 영수증 빼고 그냥 가라하고 밥집에 손님이 많으면 친절해야지 ㅈㄴ 꺼드럭거리네 기분나쁘게 기분 개잡침 절대 가지마세요,188,0,,,,1,12.2,1,high,1.0,,account_review_count_under_10:-0.2 | first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5,1,4,4,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0
naver,태양곱창 성수점,reviewer_002229,22,2026-02-21,1.0,,운 좋게 줄안서고 입장했어요 너무 맛있고 다음에 또 재방문 의사 있어용??,41,1,,,,0,3.5,0,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | category_count:+0.7 | waiting_or_popularity_context:+0.2 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,0,0,1,0,0,0,0,1,0,0,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
kakao,성수족발,reviewer_001351,11,2026-02-15,,영수증,성수족발 진짜 맛있고 특별한맛인디.... 상추 먹지마여 ㅜ 유기농인진몰라두 여기서 포장해다 먹는디 2번이나 달팽이나옴 ㅠㅠㅠ,69,1,4.0,2.4,실버 레벨,1,11.3,1,high,1.0,4.0,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,0,1,1,1,0,3,0,1,0,0,0,1,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
naver,소문난성수감자탕,reviewer_001728,1466,2026-02-01,1.0,영수증,드디어 먹는다 소문난감자탕 제가 웨이팅 꿀팁 드립니다 새벽에 오세요 ㅋㅋㅋ 엄청 특별한 존맛은 아닌데 맛있어요,61,1,,,,1,5.3,0,high,1.0,,menu_without_experience_detail:-1.0 | first_visit:-0.2 | many_intensifier_weak_context:-1 | popularity_only_without_detail:-1 | has_menu:+0.3 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,2,1,1,1,0,0,2,0,2,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1
naver,태양곱창 성수점,reviewer_002302,76,2025-12-18,1.0,,지나가다가 웨이팅하는 분들이 많아서 저녁먹으러 왔어요! 돼지곱창전골은 처음먹어보는데 냄새도 안나고 곱창도 많아서 맛있게 먹고 갑니당! 웨이팅은 30분정도 했어요~! ??????,98,1,,,,1,17.999999999999996,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_50:+0.7 | has_photo_with_detail:+0.2,1,3,3,2,1,0,2,0,0,0,0,2,3,1,0,3,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0
kakao,이태리국시 성수,reviewer_001890,2,2026-04-20,,영수증,숯불대챵돌솥파스타는 대창이 크고 소스도 살짝 매콤하니 맛있어요 불고기 쌈피자는 토핑야채와 불고기조합이 잘 어우러져 감칠맛이 좋아요~,73,1,5.0,3.0,브론즈 레벨,1,7.1,1,high,1.0,5.0,account_review_count_under_5:-0.5 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | enthusiastic_but_detailed_rich:+0.5 | photo_without_enough_detail:-0.2,2,2,8,1,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
naver,할머니의 레시피,reviewer_002439,1795,2025-02-06,1.0,,"친구들과 서울숲에서 만나는 날, 점심 식사 장소로 추천 받은 '할머니의 레시피'에 방문했어요. 한우떡갈비정식, 비빔밥불고기정식, 숨뼈국, 쌈밥정식 주문했는데, 식당 이름 그대로 할머니가 정성껏 푸짐하게 차려주신 밥상처럼 정갈하고 맛깔나네요. 쌈밥 정식에 제육볶음 양이 푸짐해서 싱싱한 쌈채소에 다양한 젓갈 얹어 맛있고 배부르게 잘 먹었습니다. 쌈채소 다 먹고 말씀드리니 금방 친절하게 리필해 주시네요. 할머니의 레시피, 한식 맛집이라 다음 서울숲 나들이 때도 재방문하고 싶어요.",267,1,,,,1,14.600000000000001,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | strong_quality_detail:+0.5 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,4,6,11,2,0,0,0,0,0,2,3,0,8,1,0,5,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1
naver,태양곱창 성수점,reviewer_002280,24,2026-01-23,1.0,,마라곱창먹으러왔는데 벌써 3번째방문이에오 성수점이 최고입니당,33,1,,,,0,3.8,0,high,1.0,,first_visit:-0.2 | has_menu:+0.3 | positive_narrative:+2.0 | category_count:+0.7 | has_number_detail:+1 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
kakao,쭌곱창,reviewer_000852,4,2025-12-25,,,역시 크리스마스엔 곱창이지 ~~,17,1,5.0,4.8,실버 레벨,0,-3.7,0,low,0.2,1.0,short_low_specificity:-1.5 | menu_without_experience_detail:-1.0 | account_review_count_under_5:-0.5 | has_menu:+0.3 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
kakao,소문난성수감자탕,reviewer_001617,911,2025-02-05,,,애벌레가 나온다는건 신선하다는걸까,18,1,3.0,4.2,골드 레벨,1,1.9000000000000001,0,ambiguous,0.5,1.5,has_quality_detail:+0.6 | short_but_specific_food_review:+0.5 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
kakao,소문난성수감자탕,reviewer_001556,1,2025-06-18,,,"리뷰 첨 써보는데 여기 직원분들중에 피부 어둡고 키 작으신분,,다른 손님이랑 카운터에서 막 싸우시고 저희 테이블 결제할때 보니까 말투나 태도 그냥 싸우자는투였어요. 맞는 일 찾아서 하세요. 남들 피해주지마시고. 맛, 가격 다 별로였음 그냥 가지마세요.",140,0,1.0,1.0,브론즈 레벨,1,8.100000000000001,1,high,1.0,1.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5,0,2,0,1,0,1,1,0,0,0,0,0,1,0,1,4,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
